original_row_index,oof_pred,rating_true
26236,3.59,3.0
3258,3.51,2.0
67555,3.83,4.0
66597,3.65,3.0
56338,4.17,4.0
50835,3.63,4.0
78112,2.54,4.0
30546,3.63,3.5
70120,3.64,3.0
52932,4.08,1.0
27523,3.66,4.5
67443,4.2,4.5
13813,2.91,3.0
30022,3.91,4.0
12658,3.4,3.0
80376,3.77,5.0
80275,4.05,2.0
64841,3.06,4.0
55651,3.72,2.5
43828,3.69,3.0
73627,3.48,3.0
7357,4.13,5.0
36305,4.15,4.5
41832,3.76,4.0
116,3.72,3.5
10262,3.82,4.5
61317,3.53,5.0
52049,3.1,2.0
31402,3.83,3.5
56476,3.83,5.0
79288,3.91,5.0
49782,4.37,4.5
59603,4.11,5.0
68942,3.01,3.0
24916,3.14,1.0
77594,3.48,4.0
60861,3.8,4.0
36490,3.17,1.5
26231,3.73,3.0
65636,3.89,4.5
25022,3.28,2.5
80671,3.68,3.5
46990,3.89,3.5
2305,3.87,2.0
41137,2.64,1.0
22971,3.8,4.0
2998,3.72,3.0
49153,3.8,4.0
27555,3.83,5.0
76792,4.15,5.0
52848,2.71,1.5
34566,3.58,4.0
79049,3.56,4.0
23089,3.76,4.0
35104,3.47,4.0
31007,4.11,5.0
33309,4.01,4.5
62305,3.5,4.0
50442,4.41,5.0
67790,4.22,5.0
48229,3.88,4.5
15930,3.36,5.0
61898,4.03,3.0
7509,4.24,3.0
43020,3.66,3.0
64477,4.2,5.0
18418,4.11,0.5
2507,4.03,3.0
13574,3.89,4.5
50861,3.95,5.0
35254,3.19,4.0
76433,3.69,5.0
36521,4.2,3.0
32822,4.03,5.0
34370,3.18,3.0
33649,2.38,3.0
31823,2.53,2.5
65071,4.26,3.0
39314,4.09,3.5
14191,4.21,4.0
80712,3.38,3.0
6294,3.7,4.0
27367,3.15,3.0
18646,2.82,2.0
5154,4.16,5.0
2892,3.82,3.5
7163,2.71,4.0
45350,3.03,1.0
38853,2.98,4.5
80255,4.17,5.0
47854,3.34,2.0
1571,3.63,5.0
47727,3.72,2.0
14140,3.54,3.5
44947,3.71,4.0
12441,3.97,1.0
50792,3.72,4.0
66881,4.18,4.0
30184,3.32,3.5
68404,3.73,4.0
39036,3.74,4.0
27526,3.32,3.5
42738,3.78,0.5
50817,3.99,4.5
56652,3.2,3.0
65173,4.1,4.5
25258,3.05,3.5
43222,3.96,5.0
36855,4.2,3.5
39787,3.06,2.0
69469,2.98,4.0
61360,3.11,3.0
80996,3.55,3.0
18950,3.91,4.5
68072,3.48,2.5
70991,3.48,2.5
74524,3.6,1.0
28561,3.42,3.0
30028,3.85,1.0
54112,3.74,2.0
606,4.17,4.0
56731,3.67,2.0
20705,4.01,5.0
15561,4.03,3.5
28349,4.03,4.0
47386,4.01,4.0
80847,3.6,3.5
35156,3.87,2.5
58771,3.75,4.0
70690,3.83,5.0
4878,2.71,3.0
8790,3.07,3.0
48352,3.78,5.0
7885,3.94,5.0
28218,4.3,4.5
1143,4.18,4.0
16123,3.11,3.0
26842,4.21,5.0
18197,3.56,3.0
8615,3.99,5.0
42571,3.15,5.0
77041,3.37,4.0
33746,3.85,5.0
45719,4.17,4.0
15113,4.2,3.0
28327,4.1,3.0
25711,4.25,2.0
57346,3.36,3.5
63660,3.89,4.0
65989,3.55,2.5
72897,3.54,3.0
81574,3.11,4.0
21835,3.84,4.0
74853,3.57,4.0
64446,4.21,5.0
40401,3.45,4.0
4481,3.39,3.0
16641,3.87,4.0
40058,3.35,2.5
20320,3.68,4.0
45127,2.95,3.0
14628,3.47,3.0
46517,3.33,4.5
1397,3.94,1.5
22626,2.42,3.0
16349,3.87,4.5
5972,3.45,4.0
55304,2.91,1.5
4939,4.38,5.0
33873,4.03,3.5
31871,3.03,4.0
2332,3.7,5.0
75416,3.35,4.0
61876,3.44,2.0
77760,4.07,4.0
8624,3.12,3.5
80113,3.53,4.5
57809,3.79,5.0
24335,3.79,3.5
55367,3.57,2.5
40674,3.18,4.0
80093,3.48,4.5
5157,4.28,5.0
70287,3.87,4.0
48014,3.59,5.0
25773,3.76,3.0
22340,3.1,3.0
48868,3.89,3.0
57776,4.35,4.0
54356,3.16,4.0
49484,4.05,5.0
53910,3.69,3.0
9953,3.96,3.5
17916,3.79,3.5
53307,3.58,4.0
79966,3.51,4.5
63406,3.45,3.0
53412,3.41,2.0
3548,4.13,4.0
32679,3.68,4.0
35017,3.64,5.0
21251,3.46,3.0
75933,3.65,3.0
60146,3.22,3.0
5883,3.64,3.0
31947,4.27,5.0
69420,4.06,4.0
53651,3.28,2.0
21407,3.85,4.0
8655,3.43,3.0
16288,3.4,4.0
8225,3.89,4.0
3158,4.18,4.5
26198,4.11,4.0
4759,3.77,5.0
21246,3.34,3.0
2937,4.08,3.0
22730,4.18,3.5
73451,3.91,4.5
45416,4.24,4.0
3602,3.69,4.0
10307,3.65,4.0
30057,4.18,5.0
12509,2.91,5.0
64821,4.01,4.5
35306,3.51,3.0
71185,3.39,1.5
71353,3.32,2.5
52124,3.88,3.0
16613,3.7,1.0
68348,4.37,4.0
73625,4.11,5.0
65672,3.26,4.0
11712,3.48,3.0
6649,3.98,1.0
20330,3.64,4.5
27728,3.52,4.5
15073,3.24,2.0
57867,3.78,4.5
3307,3.65,2.5
76391,3.03,4.5
44512,2.91,3.0
41226,3.6,1.0
62128,4.12,5.0
77380,3.01,1.5
56121,3.72,5.0
15233,3.35,5.0
60100,3.33,5.0
1290,3.66,3.0
67127,3.87,5.0
60662,3.06,2.0
6462,2.99,2.0
33485,3.48,4.5
62443,4.14,3.0
72094,3.45,3.5
72597,3.94,4.0
21913,3.9,4.0
52878,3.46,0.5
66273,3.72,4.5
30723,3.26,2.0
66907,3.57,4.0
59590,3.75,4.0
22725,4.04,4.0
45147,4.06,4.0
12007,3.19,2.5
77329,3.73,3.0
44031,3.05,3.0
63028,4.03,3.5
20936,4.02,4.0
63215,3.46,4.0
65931,3.64,2.5
38501,3.52,3.0
69805,4.05,4.5
37654,3.03,3.0
46905,4.19,3.5
15151,3.97,5.0
20039,3.21,3.0
53800,3.57,3.5
40761,3.6,3.5
74867,3.71,2.5
60163,3.99,4.0
17540,3.34,5.0
63420,3.89,4.0
29024,3.51,4.0
28368,4.4,5.0
4008,4.11,5.0
9411,3.99,3.5
75833,3.1,3.0
74728,4.03,4.5
40582,3.84,3.0
26250,3.78,4.0
8188,3.81,5.0
16291,4.19,1.5
42028,3.81,3.5
70884,4.03,3.5
18621,4.07,3.0
71142,2.9,2.5
49817,4.02,5.0
17026,3.85,1.0
20846,3.58,5.0
21291,4.02,3.0
16345,3.49,2.5
46479,3.31,4.0
32980,3.59,4.0
29596,3.51,4.5
81375,3.6,3.0
53974,3.7,3.5
58871,3.72,4.0
42265,3.38,4.5
69713,3.59,4.5
55852,3.31,3.5
57165,3.2,2.5
19701,3.33,4.0
28332,3.77,3.0
3643,3.76,3.5
41691,3.55,4.0
73509,4.35,5.0
37660,4.12,3.0
71328,3.26,3.0
36881,3.92,4.0
69507,3.32,3.5
9388,3.03,1.0
49506,3.43,4.0
52768,3.24,1.5
694,3.0,3.0
21262,4.42,5.0
26390,3.48,5.0
63429,3.89,4.0
30472,3.77,2.0
61829,3.68,4.0
10716,4.06,4.5
28264,3.51,3.0
10889,3.27,3.5
11063,4.0,5.0
52660,3.37,2.0
47719,2.91,3.0
16331,3.71,4.0
23128,3.45,4.5
5401,4.35,4.5
31238,4.21,4.0
31542,3.4,1.5
27226,3.88,1.0
75645,3.48,2.0
27345,3.28,4.0
59340,3.16,3.0
21170,3.78,2.0
42426,3.99,4.0
48219,3.46,5.0
80200,3.61,4.0
35304,3.65,3.5
37696,3.81,4.0
10349,3.27,2.0
10720,3.97,5.0
59385,3.69,3.0
29384,4.3,4.0
78297,3.94,4.0
34569,4.0,4.0
52477,3.24,3.0
63419,3.77,4.0
68709,3.01,4.0
52578,3.73,4.0
72060,3.87,4.0
8249,3.96,4.0
17425,4.02,1.0
34190,3.72,4.5
62718,3.66,4.0
65920,3.73,2.0
56325,3.54,3.0
78536,3.83,2.0
59498,3.59,4.5
48282,3.55,4.5
53060,3.95,0.5
32200,4.04,5.0
16949,3.46,4.5
4314,4.34,5.0
81240,3.07,3.0
46863,4.22,4.5
78171,3.92,3.5
12081,3.51,2.5
46496,3.87,5.0
7448,3.56,1.5
69965,3.68,4.0
15841,3.46,5.0
30589,3.08,2.0
9719,3.77,4.0
21763,3.94,5.0
44483,2.92,2.5
53157,3.36,4.0
62959,4.09,1.5
41256,3.39,1.0
50156,4.14,5.0
78643,3.28,3.0
39022,3.57,2.0
3476,4.29,4.0
15134,3.48,4.0
39295,3.3,4.0
27039,3.91,5.0
14471,3.82,3.5
2166,2.59,3.0
10078,3.81,3.5
38921,4.32,3.5
17150,4.52,5.0
53275,3.33,3.0
78196,3.17,1.0
81723,4.01,5.0
25031,3.68,2.0
26575,3.96,5.0
47384,3.82,5.0
75563,4.04,4.5
69049,3.76,4.0
27210,3.65,5.0
31318,4.17,5.0
77609,3.45,4.0
31649,3.86,4.5
23221,2.53,2.5
56740,3.73,1.5
4313,3.98,4.0
39413,4.2,4.5
67836,3.75,4.0
18814,3.83,3.0
37199,3.6,3.0
76260,3.37,2.0
2003,3.99,3.0
41057,4.03,5.0
67244,4.0,5.0
68143,4.05,4.0
74586,3.57,2.0
30860,3.34,1.5
19202,4.2,4.0
8215,4.18,5.0
19452,3.71,4.0
68465,4.18,5.0
54859,4.31,3.5
59487,3.44,2.5
53854,2.99,1.0
17708,3.31,1.0
61626,3.82,3.0
63849,4.09,4.0
79035,3.44,5.0
40198,3.66,1.0
10268,3.65,4.0
64343,3.5,3.0
42440,3.93,3.0
44325,3.34,2.5
33982,4.41,3.0
14601,4.15,4.0
57352,3.27,4.0
72057,3.57,4.0
22122,3.9,3.0
7229,3.84,5.0
31231,3.66,3.5
23717,3.47,2.0
47786,3.3,5.0
46419,2.98,2.0
10799,3.37,3.5
32467,4.02,4.5
71262,3.44,3.0
30306,3.37,4.0
40805,2.72,1.5
52078,3.3,2.5
46310,3.59,4.0
41265,3.02,2.0
12946,4.46,5.0
20035,3.34,3.0
41638,3.87,5.0
12535,3.32,3.0
19468,4.41,4.5
16900,3.64,4.5
63918,3.37,3.0
46094,3.83,2.0
58248,3.69,3.5
64552,2.63,2.0
56495,2.75,3.0
68333,3.06,3.0
64891,3.9,4.0
70986,3.84,3.5
57578,3.47,3.5
42803,3.79,3.0
71406,2.92,2.0
47356,3.88,3.0
4593,3.69,5.0
45423,4.01,4.0
48749,3.77,3.5
74336,3.71,3.0
80899,3.48,3.0
68172,2.97,4.0
39406,3.97,5.0
22664,3.22,3.0
8538,4.05,5.0
25262,3.12,3.5
80188,4.07,4.0
27003,3.99,5.0
38195,2.91,1.5
15612,3.72,4.5
30654,3.71,3.0
36784,3.17,3.0
80184,3.73,4.5
80652,3.88,4.5
20301,3.02,4.0
7254,4.06,5.0
19838,3.38,2.5
30113,3.28,2.0
21905,4.27,4.0
56003,3.98,5.0
1271,4.16,5.0
10805,4.06,5.0
39422,3.68,4.5
18508,4.11,4.0
5457,3.69,4.5
29073,3.53,5.0
42331,4.04,4.0
39607,3.34,4.5
13828,3.54,4.0
52485,4.41,5.0
5067,3.03,4.0
57866,4.05,4.0
67370,3.22,4.0
55464,4.25,3.5
80809,4.06,3.5
60509,3.91,4.0
22522,4.08,4.0
6759,4.06,4.0
38888,4.22,5.0
10585,4.1,3.5
33129,3.34,5.0
60763,3.79,3.5
38370,4.27,4.0
49403,4.16,4.5
12956,3.84,3.0
42430,3.6,4.0
37706,3.1,3.5
73040,4.12,4.0
49524,4.51,4.5
29488,4.08,4.5
37034,3.75,3.5
9790,3.9,4.0
59783,4.22,3.5
61620,3.32,4.0
61250,4.15,4.0
23123,3.9,4.0
61612,3.69,4.0
47314,3.44,3.0
36854,4.06,3.5
7809,3.87,5.0
55577,3.81,4.0
8565,3.95,3.5
37451,3.33,5.0
4824,4.15,3.0
53327,3.64,4.0
8462,3.11,3.5
40463,3.66,3.0
1815,3.56,1.0
8666,3.1,4.5
80316,3.48,5.0
77012,2.92,3.0
39931,3.67,5.0
66326,3.36,3.5
28330,3.62,3.0
75722,3.91,3.5
7003,4.09,4.0
52556,4.1,4.0
23919,2.95,3.0
74938,3.37,4.5
456,3.05,3.0
30166,3.64,5.0
41567,3.86,4.0
40695,3.49,3.5
76959,3.7,3.5
76004,4.04,3.0
22429,3.93,2.0
68781,2.91,5.0
43493,3.64,3.5
78945,3.99,5.0
76341,3.51,3.0
31812,3.71,2.5
49715,3.81,3.5
46277,2.8,3.0
81093,4.1,3.5
10061,3.79,1.5
65874,3.93,3.5
29191,3.66,3.0
81233,3.25,4.0
77201,3.3,3.0
5762,3.84,2.5
3209,3.88,3.5
63805,3.59,2.0
63591,3.77,3.5
42222,3.36,4.0
35055,3.77,4.0
54954,4.1,4.0
77565,2.84,1.5
36398,3.83,3.0
72522,3.26,4.0
80401,3.44,3.0
48601,3.32,3.5
57072,2.81,2.5
33271,3.76,5.0
24409,4.08,5.0
37543,3.76,3.0
877,3.59,3.0
13216,4.2,5.0
65861,3.89,3.0
35576,3.86,3.5
19159,4.07,3.5
22390,3.68,2.0
35032,3.71,5.0
31541,3.85,4.5
3630,3.83,4.5
66834,3.98,3.5
64136,3.35,3.0
3329,3.37,4.0
71824,3.78,5.0
59615,3.57,3.0
65541,3.77,4.5
29315,3.3,5.0
80012,3.44,4.0
44600,2.89,3.5
44626,3.3,3.0
26591,3.11,3.0
11214,3.66,3.0
23298,3.74,3.5
6401,3.04,2.5
56371,3.31,4.0
65782,3.73,4.0
20941,4.01,5.0
30570,4.03,2.5
8625,3.56,3.0
27200,3.41,5.0
26593,4.36,3.0
17633,3.63,4.0
3640,3.89,3.5
62339,2.54,3.0
71216,2.97,3.0
43158,2.9,3.0
65862,4.15,5.0
72886,3.8,5.0
32655,4.19,4.5
34722,3.72,4.5
68127,4.2,3.0
64328,3.36,3.0
78233,3.23,1.5
17798,3.39,3.0
24023,2.65,3.0
19500,4.27,4.0
23648,3.75,4.0
57826,3.86,4.5
56094,3.82,3.0
237,3.52,5.0
61569,3.13,3.0
49936,4.07,4.0
44636,3.83,2.5
60186,3.81,3.0
1389,3.48,5.0
9834,4.18,4.5
5196,3.72,4.0
44877,3.89,4.0
74519,3.49,1.0
76338,3.24,4.0
31959,3.76,4.5
34542,3.51,4.0
11717,3.25,3.0
2708,3.92,4.0
5149,4.37,4.0
49023,3.67,4.0
1270,3.14,0.5
66038,4.05,4.0
49186,3.3,4.0
434,3.48,4.0
33197,3.49,4.5
36484,3.65,4.0
35514,3.64,4.0
54710,3.03,5.0
51272,4.04,5.0
54634,3.72,3.0
546,3.66,3.0
58417,3.46,2.5
7527,3.32,4.0
19688,3.83,2.0
70651,3.96,5.0
25709,3.47,5.0
37842,3.42,4.0
79586,3.94,4.0
79400,3.87,3.0
7412,4.37,4.5
37766,3.1,4.0
76962,2.9,4.0
26784,3.34,5.0
23743,3.79,5.0
50191,3.86,5.0
49578,3.49,4.0
71397,3.84,3.0
16488,4.27,4.0
4999,3.04,4.0
13302,4.05,4.5
32575,4.28,0.5
45897,3.95,1.0
56393,3.9,4.0
31721,3.63,3.5
34372,2.76,2.5
37084,3.73,5.0
30931,3.96,3.5
79048,4.1,5.0
8632,3.95,3.5
43373,3.8,5.0
72507,4.03,5.0
38788,3.45,3.0
13687,4.16,3.0
59044,4.11,3.0
46185,2.79,4.0
36712,3.43,1.0
21366,3.68,3.0
48985,3.27,4.5
6096,3.84,4.5
2240,3.06,4.0
31492,3.61,2.0
4925,4.1,3.5
81653,3.26,3.0
80437,3.59,4.0
11061,3.89,4.0
71016,3.91,1.5
73038,3.18,4.0
79650,3.22,4.0
58596,3.77,4.0
11824,3.48,4.0
44481,2.79,2.5
1796,3.8,3.0
26010,3.88,4.0
35674,3.59,2.0
52388,4.23,5.0
41781,2.84,1.0
73606,3.19,3.0
71047,4.02,3.5
27805,3.87,4.0
80525,3.29,5.0
31435,4.0,4.0
1957,3.91,5.0
73334,3.39,3.5
46464,3.44,4.0
8651,4.03,4.0
79536,3.75,4.0
26882,3.91,4.0
60623,3.5,4.0
74651,3.53,4.0
51450,4.18,4.0
49911,3.9,5.0
34695,3.98,4.0
53397,3.91,3.0
20382,3.28,4.0
22941,3.76,2.5
23731,2.87,4.0
10926,3.86,4.5
16772,3.31,2.0
642,3.5,5.0
34097,3.98,3.0
47137,4.3,5.0
37922,4.03,3.5
7631,3.6,4.0
64862,3.76,4.5
74980,3.54,3.5
76199,4.07,4.0
31383,3.47,4.0
34846,3.56,4.0
18826,3.28,3.0
22041,3.38,3.0
67022,3.63,4.0
52839,3.67,3.0
55394,2.91,0.5
69165,3.45,5.0
25070,3.58,4.0
50592,3.27,4.0
3182,3.51,4.5
31614,3.28,4.0
49547,3.99,5.0
22520,3.75,2.0
64970,4.03,5.0
8948,3.85,3.5
5920,3.83,4.5
20022,3.75,3.0
50883,4.4,4.5
9212,3.33,3.0
67458,3.65,4.0
54936,4.11,4.0
35237,2.98,4.0
77199,3.86,4.0
77722,3.6,2.5
76318,3.06,2.0
65252,3.95,5.0
42884,4.05,5.0
60229,4.01,4.0
40106,3.49,1.5
61443,3.25,3.0
59115,3.17,2.0
68694,3.43,3.0
14848,3.33,4.0
16946,3.99,5.0
81113,4.04,4.0
74084,4.05,4.5
70827,3.5,1.5
26288,3.89,4.0
50999,3.41,4.0
24843,3.5,1.5
50113,4.11,3.0
16530,3.71,5.0
15059,4.01,4.0
74285,3.9,5.0
51899,3.58,3.0
73264,3.63,4.0
9378,3.76,4.5
68863,3.32,3.0
48045,4.17,4.0
44853,3.48,3.0
53709,3.68,2.0
15193,3.29,4.0
81588,3.35,4.0
52676,3.43,1.5
18836,3.85,3.5
69411,4.16,4.0
42805,3.85,3.5
53644,4.04,3.5
56956,3.65,3.5
80136,3.32,4.5
43298,3.4,3.0
59742,3.89,3.0
56936,3.33,0.5
27488,3.82,5.0
49167,3.79,4.0
36300,4.02,4.0
60683,3.21,3.0
8074,3.75,2.5
51797,3.71,1.5
15621,4.02,4.0
28691,2.89,3.0
3615,3.9,3.0
67390,3.6,4.0
50482,4.25,4.0
4571,3.59,3.0
46539,3.42,3.5
12041,3.93,4.0
38617,2.9,4.0
65613,4.34,3.5
32571,3.89,4.5
59092,4.19,3.0
24657,3.62,2.0
9457,3.47,2.5
26625,3.63,4.0
37027,3.93,3.0
37322,3.69,4.0
51261,4.13,1.0
42877,3.79,4.0
2679,4.18,1.0
30696,3.23,2.5
24548,3.49,3.0
39068,3.7,3.0
28772,3.99,4.0
29898,3.91,4.5
66945,3.35,3.0
29023,3.9,3.0
40946,3.81,5.0
74551,3.81,3.0
31218,3.79,4.0
35904,3.67,4.0
26854,4.4,4.0
8664,3.75,3.0
76827,4.07,5.0
14318,3.47,4.0
4435,4.05,4.0
72866,4.23,4.0
42595,3.63,4.0
11927,3.73,2.5
39155,3.21,3.0
62935,3.82,4.0
24835,3.74,1.0
48136,3.29,3.5
747,3.79,2.0
27319,3.89,4.0
22863,3.56,3.0
34630,3.14,4.0
24918,3.49,4.0
44910,4.26,5.0
53724,3.84,3.5
33257,2.67,4.0
62711,4.11,5.0
682,4.29,4.0
38008,3.56,4.0
13318,3.48,3.5
61350,3.4,3.0
44584,3.58,3.5
17587,3.96,4.5
22141,4.12,5.0
33220,3.89,5.0
68866,3.17,4.0
52340,4.18,5.0
37789,3.49,4.0
44769,4.02,3.0
73686,4.04,5.0
10906,4.03,4.0
62389,3.15,2.0
70089,4.28,5.0
37045,3.7,3.5
33537,3.01,4.5
9821,3.62,3.0
30234,4.13,4.5
22375,3.68,1.0
27415,3.91,5.0
23009,3.47,3.0
44145,3.34,2.0
19000,3.85,3.5
60255,3.66,3.5
29463,3.57,3.0
20098,3.93,4.0
76259,3.66,4.0
30976,2.88,3.0
67450,3.05,3.5
31727,3.78,2.5
77488,3.55,1.0
7045,3.6,4.0
6893,3.92,4.0
7691,3.59,4.5
76877,3.39,4.0
58500,4.07,4.0
19588,3.67,3.0
74737,3.48,2.5
53151,3.91,4.0
38251,3.5,4.0
46443,4.13,4.0
29819,3.73,4.0
3372,4.01,3.5
48854,3.96,3.0
10629,3.63,4.0
51779,3.62,4.0
22341,3.71,3.0
61478,3.47,4.0
25363,3.47,2.5
56399,4.1,4.0
6077,3.66,3.5
35481,3.84,4.0
7672,3.37,3.0
14235,3.44,3.5
63365,3.58,2.0
69554,3.87,4.0
19888,3.42,1.0
64977,3.65,4.0
2830,4.09,4.0
34952,3.27,3.0
18409,3.79,3.5
35575,4.09,3.5
19804,4.13,3.0
21,4.21,4.0
54757,4.48,3.0
63663,3.35,5.0
17303,3.81,4.5
63196,4.22,5.0
55172,3.37,2.5
29569,4.26,5.0
27538,3.51,4.0
38020,4.08,2.0
55860,3.29,2.5
58280,3.98,4.0
14797,3.7,4.0
14919,3.84,4.0
2923,4.16,4.0
60480,3.82,1.0
30960,3.55,3.5
41880,3.7,4.0
71381,3.64,3.0
58637,3.83,4.5
43797,3.84,4.5
50731,4.22,3.5
67189,3.5,3.0
29821,4.04,3.5
65134,3.83,3.0
62109,3.6,4.5
21272,3.66,4.0
20326,3.09,4.0
14708,4.21,5.0
49620,3.18,2.5
25413,3.06,2.5
615,3.83,4.5
3974,3.73,3.0
28546,3.93,5.0
43727,3.59,4.0
55482,3.61,3.0
59070,4.37,3.0
51667,4.05,4.0
29723,3.6,5.0
36526,3.59,2.5
7556,3.95,3.5
16965,3.48,1.5
73667,3.87,4.0
47337,3.6,4.5
58155,3.73,2.5
15667,3.75,4.5
75148,3.82,5.0
21021,4.06,4.5
38705,4.25,5.0
36390,3.42,2.5
61116,3.94,3.0
81348,3.74,4.0
15195,3.85,4.0
71739,3.59,2.5
16604,4.19,4.0
25700,4.09,5.0
6109,4.05,4.5
74091,3.76,2.5
315,3.98,4.0
25033,3.07,4.0
45786,3.42,3.0
16623,3.97,2.0
8491,3.8,3.5
4830,3.24,5.0
51155,3.03,3.0
81347,3.95,1.0
3734,3.52,3.0
53688,3.81,4.0
32788,2.94,3.0
74650,3.8,2.0
46428,4.0,5.0
2140,4.06,0.5
12599,4.18,5.0
1758,2.97,1.0
45826,3.43,3.0
31846,3.66,2.0
5337,3.63,3.0
50312,4.2,4.0
32294,3.83,4.0
6551,2.89,5.0
81783,3.13,5.0
39511,3.73,5.0
54218,3.28,2.0
14453,2.48,2.0
782,4.37,4.0
51707,3.6,4.0
64639,3.12,5.0
31600,3.69,3.0
38201,3.31,3.5
41601,4.23,5.0
33634,3.45,3.5
62909,2.78,3.0
21654,2.77,3.5
37444,3.09,2.5
5687,3.35,4.0
12412,4.13,4.5
66783,3.95,4.5
35591,2.91,1.5
68061,3.67,4.0
52240,3.7,3.0
79861,3.61,4.0
19939,3.48,4.0
5340,3.31,3.0
10677,3.78,4.0
56869,3.56,3.0
8003,4.34,4.0
47358,4.07,3.5
60496,3.81,3.0
14265,3.26,4.5
37611,3.56,4.0
62430,4.07,4.0
16627,4.14,3.0
51492,3.19,3.0
20414,3.96,4.0
47634,2.99,3.0
74329,3.97,3.0
21382,3.42,5.0
15683,3.87,4.5
48360,4.03,5.0
23729,2.78,4.0
26755,3.99,5.0
279,3.65,5.0
5418,4.27,4.0
41862,3.6,4.5
40734,3.22,4.0
48796,4.29,3.0
12591,4.02,3.0
77618,3.37,2.5
32996,3.08,3.0
15125,3.41,5.0
67820,3.96,5.0
24120,3.91,3.0
13040,3.9,5.0
69167,3.72,3.0
53152,3.34,2.0
49831,3.46,0.5
685,3.91,5.0
33711,3.84,4.5
18110,3.18,0.5
24041,3.3,3.5
29851,4.28,4.5
33426,2.97,4.0
36071,3.77,3.0
1643,3.93,3.0
37446,3.68,4.5
27750,3.88,2.5
7410,3.32,4.0
11418,3.35,4.0
9214,2.81,3.5
225,3.8,2.0
26314,2.59,3.0
11263,3.35,2.5
22343,3.27,4.0
9079,3.48,3.0
68595,2.97,2.0
41786,3.86,5.0
62196,3.21,1.5
39214,3.58,3.0
49957,4.08,5.0
50684,3.99,5.0
21765,3.76,4.0
55341,3.28,2.5
11478,4.0,4.0
18171,3.61,4.0
30301,3.95,4.0
54679,3.61,2.0
55418,3.8,2.0
25641,3.75,4.0
63337,3.52,4.0
9319,3.89,3.5
76680,3.83,5.0
59750,3.63,3.0
48001,3.36,2.5
6543,3.99,4.0
62364,3.76,3.0
36611,3.04,2.0
24494,3.05,2.0
4531,3.58,5.0
36196,3.79,4.0
8086,3.85,5.0
73032,3.59,4.0
76673,4.33,5.0
29532,3.23,4.0
55543,3.73,2.5
7503,3.79,5.0
43385,3.83,4.0
22039,3.68,5.0
81082,3.73,4.0
19553,3.31,2.5
15038,3.53,4.0
55803,3.9,4.0
65266,3.6,3.0
79685,2.94,4.5
56678,4.13,4.0
61777,3.23,4.0
79640,3.68,4.5
76230,3.82,4.5
25356,3.32,3.5
54544,4.06,4.0
44677,3.52,3.5
73432,4.05,4.0
65552,4.13,4.0
44871,3.33,2.0
71169,3.82,4.0
2425,2.79,3.0
46597,3.83,3.5
67108,3.68,4.0
72480,3.49,3.0
51657,4.11,3.0
7155,4.06,2.0
19563,3.41,2.5
62623,3.25,3.5
63526,3.79,5.0
40288,2.88,2.0
16823,3.91,4.0
62292,4.23,5.0
21529,3.47,4.0
42882,3.45,4.0
19488,3.69,4.0
25370,2.91,2.5
58338,3.49,4.0
53695,3.15,3.0
14823,4.07,4.0
69190,3.6,4.0
80179,3.35,4.0
37637,3.76,1.0
49842,3.63,4.5
32833,2.5,1.0
47243,3.69,4.0
67359,3.12,4.5
74169,2.74,3.0
3232,4.35,4.0
79767,3.95,4.0
25870,4.06,4.0
56584,3.69,4.0
80016,3.89,4.0
69364,4.39,5.0
18477,3.91,2.0
2739,4.23,3.0
9652,3.37,4.5
55695,3.89,1.5
6147,3.84,3.5
51832,3.74,5.0
27265,3.71,4.0
41714,3.69,4.0
53741,2.92,3.5
76241,3.82,3.0
31639,4.13,4.5
48627,4.26,4.0
27595,3.47,4.0
31665,3.51,1.5
169,4.05,5.0
24456,3.06,3.0
50559,3.98,4.0
79362,3.25,3.0
24721,3.69,4.0
30476,3.53,2.5
59448,4.11,5.0
75161,3.54,4.0
62023,4.2,4.0
28540,4.08,5.0
31664,3.44,2.5
43582,3.71,4.0
43345,3.52,4.0
27642,3.76,3.0
65837,3.14,3.0
37552,4.09,2.5
3028,4.31,5.0
31647,3.57,4.0
53175,4.07,4.0
19076,4.0,3.5
62132,3.56,4.0
31567,3.12,3.0
33302,3.88,3.0
106,3.49,3.0
47397,4.28,5.0
748,3.44,4.0
25504,3.52,4.0
13569,3.97,3.0
48725,3.6,5.0
59790,4.2,4.0
29026,4.13,3.0
12096,4.2,5.0
7293,2.69,1.0
6386,3.04,2.5
3910,3.92,5.0
66197,4.2,4.0
21210,4.05,3.0
15920,3.11,2.0
79899,4.16,5.0
15979,3.67,5.0
65420,3.35,3.0
71131,3.32,3.0
63385,4.1,5.0
4882,3.63,4.0
67369,3.11,4.0
10866,2.86,3.0
75790,3.04,3.0
59078,3.91,3.0
25034,3.5,2.0
17050,3.72,4.5
5260,2.84,4.0
59529,4.05,4.5
66622,3.7,3.0
47805,3.28,2.0
48639,3.95,4.0
19720,3.66,3.5
67795,2.97,3.5
28104,3.99,3.5
29134,3.22,3.0
14181,3.37,4.0
38870,3.08,3.0
45220,3.92,5.0
6571,3.79,1.0
70674,3.14,4.5
48791,3.31,4.5
42471,3.6,4.0
36216,3.6,4.0
13505,3.79,4.0
65007,4.1,5.0
51203,3.74,4.0
67546,3.75,3.5
75093,3.17,3.5
56111,4.06,5.0
33502,3.37,5.0
12293,3.47,4.0
59373,3.16,4.0
