original_row_index,oof_pred_knn,rating_true
61866,3.53,5.0
61868,3.74,5.0
61872,3.67,3.0
61873,3.77,3.0
61874,3.44,3.0
61875,3.26,3.0
61879,3.65,3.0
61880,3.92,4.0
61881,3.58,5.0
61883,3.77,3.0
61884,4.04,4.0
61886,3.63,4.0
61887,3.66,4.0
61888,3.85,3.0
61889,3.29,1.0
61890,3.29,4.0
61891,3.96,5.0
61892,3.01,3.0
61894,3.38,4.0
61895,3.32,5.0
61897,3.84,3.0
61899,3.83,3.0
61900,3.53,3.0
61902,3.51,3.0
61905,2.99,4.0
61906,4.11,4.0
61907,3.52,5.0
61908,3.77,2.0
61909,3.52,4.0
61910,3.4,3.0
61912,4.0,3.0
61913,3.38,4.0
61915,3.28,3.0
61916,3.34,4.0
61917,3.16,4.0
61918,3.54,3.0
61920,3.28,3.0
61921,3.37,2.0
61927,3.31,4.0
61928,2.97,3.0
61929,3.48,3.0
61930,3.33,5.0
61932,3.31,1.0
61935,3.27,5.0
61936,3.44,4.0
61937,3.51,3.0
61940,3.37,2.0
61941,3.18,3.0
61942,3.57,5.0
61943,3.39,5.0
61946,2.61,3.0
61947,3.1,4.0
61948,2.94,4.0
61949,3.88,4.0
61951,2.68,3.0
61952,3.12,4.0
61954,3.6,4.0
61955,3.19,5.0
61956,3.41,2.0
61957,3.06,3.0
61958,3.79,5.0
61961,3.78,2.0
61962,3.78,5.0
61963,3.7,4.0
61964,4.09,3.0
61965,2.85,3.0
61966,3.44,4.0
61967,3.04,3.0
61968,3.15,4.0
61970,3.93,3.0
61971,3.6,4.0
61972,3.04,4.0
61973,2.92,3.0
61976,3.51,4.0
61978,3.84,3.0
61979,3.33,3.0
61981,4.0,4.0
61984,3.88,4.0
61986,3.92,4.0
61987,3.14,3.0
61988,3.73,5.0
61989,3.79,3.0
61990,3.05,4.0
61991,3.53,4.0
61992,3.35,4.0
61995,3.65,4.0
61996,3.53,3.0
61997,3.46,4.0
61998,3.53,4.0
61999,3.66,4.0
62002,3.65,5.0
62003,3.94,3.0
62006,3.91,5.0
62007,4.26,4.0
62009,4.19,4.0
62010,3.07,4.0
62012,3.93,4.0
62015,4.25,4.5
62016,4.53,4.5
62017,4.09,4.0
62020,3.94,4.5
62021,3.91,4.0
62023,4.18,4.0
62025,4.19,4.5
62026,3.65,5.0
62027,3.8,4.5
62028,4.07,4.5
62029,3.92,5.0
62030,4.29,5.0
62032,4.23,4.5
62033,3.93,5.0
62034,4.03,4.5
62035,4.38,5.0
62036,3.96,5.0
62038,4.41,3.5
62040,4.16,4.5
62046,3.41,4.5
62047,4.21,5.0
62049,3.44,4.0
62051,4.1,4.0
62052,4.12,5.0
62054,3.92,5.0
62056,3.44,4.0
62057,4.17,5.0
62059,4.07,4.5
62061,3.33,4.5
62062,3.89,4.5
62066,4.03,4.0
62067,3.18,4.0
62068,4.19,5.0
62070,3.44,4.0
62071,3.51,5.0
62073,3.6,4.0
62075,3.9,4.0
62076,3.46,4.5
62077,4.2,5.0
62078,3.66,4.5
62080,4.22,5.0
62081,3.72,4.5
62082,3.71,4.0
62083,3.98,4.0
62084,4.06,5.0
62085,4.07,4.5
62086,3.92,4.5
62089,4.05,4.5
62093,3.14,4.5
62095,3.8,4.5
62096,3.93,5.0
62097,3.58,4.0
62098,3.91,5.0
62099,3.55,4.5
62100,3.45,3.5
62102,3.77,4.0
62104,3.65,3.5
62106,3.75,5.0
62107,3.27,4.0
62108,2.67,4.5
62109,3.7,4.5
62111,3.65,5.0
62112,3.2,4.5
62113,3.75,3.5
62114,3.61,5.0
62117,4.17,3.0
62118,3.77,5.0
62119,3.65,4.0
62122,3.13,4.0
62123,4.07,4.0
62124,3.72,4.0
62125,3.73,3.0
62126,4.14,5.0
62130,3.62,4.0
62133,4.01,4.0
62134,3.7,4.5
62135,3.28,4.5
62137,3.81,4.5
62139,3.84,4.5
62141,3.39,2.0
62143,3.35,1.5
62144,4.19,5.0
62145,3.33,2.0
62147,3.12,4.0
62150,4.08,4.0
62152,4.01,3.5
62154,3.75,3.5
62155,3.81,4.0
62156,3.55,3.0
62157,3.45,2.0
62158,4.27,5.0
62160,3.4,4.0
62161,3.91,4.5
62165,4.24,4.5
62166,3.7,2.5
62168,4.19,5.0
62170,3.75,4.0
62171,4.29,4.0
62172,4.17,5.0
62173,3.44,2.5
62175,3.75,3.5
62176,4.34,4.5
62178,4.28,4.0
62180,4.23,5.0
62181,4.09,4.0
62184,4.3,5.0
62185,4.13,5.0
62186,4.26,4.0
62187,4.18,5.0
62188,4.23,3.5
62192,3.69,3.5
62193,3.41,1.5
62194,3.41,1.5
62195,4.23,4.5
62196,3.24,1.5
62198,3.72,3.5
62199,3.05,2.5
62200,3.83,4.0
62202,3.74,3.5
62204,2.99,1.0
62206,3.96,4.5
62207,3.83,4.0
62208,3.7,4.5
62209,3.81,3.5
62212,3.35,2.5
62213,4.01,4.5
62214,3.43,2.0
62215,3.6,3.5
62216,3.02,2.0
62217,4.15,5.0
62218,4.16,3.5
62219,2.77,4.0
62220,3.81,3.5
62221,3.78,3.0
62222,4.23,4.5
62223,4.18,4.5
62224,3.4,3.5
62229,3.97,4.5
62232,3.23,3.0
62234,3.46,3.5
62236,4.02,4.0
62237,4.03,4.0
62242,3.62,3.0
62243,4.02,3.0
62244,4.02,4.5
62246,3.9,3.5
62248,2.97,1.0
62249,4.49,5.0
62253,3.84,4.5
62255,3.91,4.0
62256,2.57,0.5
62258,3.2,3.5
62259,3.88,3.5
62261,3.87,2.5
62262,3.76,4.5
62263,3.57,4.5
62264,3.45,3.0
62265,4.04,4.0
62268,3.41,1.5
62272,3.9,4.0
62274,3.68,4.5
62275,3.83,3.5
62276,4.24,4.5
62277,3.12,0.5
62280,3.84,3.0
62282,3.94,4.0
62283,3.46,3.5
62285,4.26,4.5
62286,4.43,4.5
62287,4.53,4.5
62289,3.84,3.5
62290,4.27,4.5
62293,4.0,3.5
62296,4.31,4.5
62298,4.18,5.0
62299,4.18,4.0
62301,4.3,5.0
62303,4.37,5.0
62306,3.83,3.5
62307,3.69,4.0
62312,3.56,4.5
62316,3.38,3.0
62318,4.06,4.5
62319,4.24,5.0
62320,4.21,5.0
62323,4.03,4.0
62324,4.28,4.5
62325,3.69,5.0
62326,4.0,5.0
62327,4.01,4.0
62328,4.33,4.5
62329,3.65,4.5
62330,4.24,4.0
62331,3.38,2.5
62332,3.12,3.5
62333,3.84,3.0
62334,4.24,4.0
62335,4.26,3.0
62336,4.1,4.0
62337,3.38,2.5
62338,3.62,3.0
62340,3.69,2.0
62341,3.23,3.5
62343,4.13,4.0
62347,3.71,2.5
62348,2.97,3.0
62350,2.77,3.0
62351,3.49,3.5
62352,3.04,3.5
62354,3.03,2.5
62356,4.27,3.0
62357,3.49,2.0
62359,3.77,3.0
62360,3.49,1.5
62361,4.04,3.5
62362,2.78,2.5
62363,4.48,4.5
62364,3.75,3.0
62365,3.87,2.0
62366,4.28,4.0
62368,3.71,3.0
62369,3.72,1.5
62371,4.33,4.0
62373,3.8,4.0
62374,4.23,3.5
62375,4.37,4.0
62376,3.83,5.0
62377,4.33,4.5
62378,4.01,4.0
62380,4.5,3.0
62381,3.96,3.5
62382,4.26,3.5
62383,4.19,4.5
62387,3.84,3.5
62390,2.91,1.5
62392,3.79,3.0
62393,3.78,4.0
62396,3.67,2.0
62398,3.6,3.0
62399,4.0,3.0
62401,3.61,2.5
62402,3.83,3.0
62403,3.31,2.5
62404,3.82,3.0
62406,4.01,3.5
62409,3.22,3.5
62410,3.82,4.0
62413,2.98,1.0
62415,3.91,2.5
62417,3.79,3.5
62418,3.45,4.0
62419,3.63,3.5
62420,3.63,3.5
62421,3.31,3.0
62422,2.85,3.0
62424,4.04,4.0
62425,3.97,4.5
62426,2.96,3.5
62427,3.26,1.5
62431,3.57,4.0
62433,3.39,2.5
62434,3.52,3.0
62435,3.91,4.5
62437,2.91,3.5
62439,2.78,3.5
62443,4.2,3.0
62444,2.63,2.5
62446,4.28,4.0
62448,2.97,1.5
62449,3.97,3.0
62452,2.81,2.5
62453,3.1,2.5
62455,3.45,4.0
62456,3.91,4.5
62457,3.07,2.0
62458,2.88,4.0
62460,3.2,1.5
62461,3.83,3.5
62462,4.08,3.0
62464,3.18,4.0
62465,3.85,4.0
62467,3.64,3.0
62469,3.3,4.0
62470,3.33,3.5
62471,2.91,4.0
62473,3.38,3.0
62476,3.39,2.5
62477,3.88,4.0
62481,3.52,3.5
62484,3.82,3.5
62485,3.12,4.0
62486,3.61,3.5
62488,3.91,3.5
62491,3.69,3.5
62492,3.47,3.0
62497,3.73,3.5
62498,2.88,1.0
62500,4.21,3.5
62502,2.86,2.0
62503,3.6,2.5
62504,2.78,2.5
62506,3.91,4.0
62508,3.8,4.5
62509,2.85,4.0
62511,3.85,4.0
62514,3.75,2.5
62517,3.57,2.5
62520,4.18,3.5
62521,2.91,2.0
62523,3.85,3.5
62527,2.69,3.5
62528,2.44,2.0
62532,3.33,1.5
62533,3.04,4.0
62535,3.82,3.5
62536,3.09,1.5
62538,3.15,3.0
62539,3.28,2.0
62540,3.49,1.5
62541,2.88,2.5
62543,3.65,4.5
62544,3.63,3.0
62547,3.78,3.0
62548,3.44,4.0
62549,3.99,2.5
62551,3.56,4.0
62552,3.65,3.5
62557,3.64,3.0
62561,3.89,3.5
62562,3.96,3.5
62564,3.74,3.0
62566,3.38,4.0
62568,4.13,5.0
62569,3.64,4.0
62570,3.94,3.5
62571,3.47,4.0
62573,3.91,4.5
62575,4.54,5.0
62576,3.85,4.0
62577,4.19,4.5
62580,3.59,4.0
62581,3.63,3.5
62582,3.16,3.5
62583,3.84,4.0
62586,3.48,5.0
62587,3.96,5.0
62588,3.21,4.5
62592,4.13,4.5
62593,3.69,5.0
62594,4.17,4.5
62595,3.39,4.5
62596,3.77,4.5
62597,3.27,3.0
62599,3.54,3.5
62601,4.47,4.5
62603,3.75,4.5
62604,3.64,4.0
62607,3.78,4.5
62609,4.07,5.0
62610,4.28,5.0
62614,3.83,4.0
62615,3.66,4.5
62619,3.21,3.0
62620,3.54,3.5
62624,3.26,4.0
62625,3.49,4.0
62626,4.27,5.0
62629,4.1,4.5
62631,3.55,3.5
62632,3.66,3.5
62633,2.87,3.5
62635,3.74,5.0
62636,3.91,4.0
62637,3.38,4.0
62639,4.2,4.0
62643,3.41,3.5
62645,3.35,4.0
62646,3.44,4.0
62648,3.79,4.0
62649,4.15,4.0
62650,3.63,4.0
62651,3.41,3.0
62652,3.88,4.0
62653,3.72,4.0
62656,3.42,4.0
62657,3.84,3.0
62660,3.7,4.0
62661,3.86,4.0
62662,3.86,4.0
62663,3.9,4.0
62665,4.49,4.5
62666,3.96,4.5
62667,3.65,4.0
62668,4.02,4.5
62669,3.7,4.0
62670,4.04,4.5
62671,3.94,4.0
62674,3.83,4.5
62675,4.06,4.0
62678,4.12,3.0
62681,3.38,3.5
62683,3.25,3.5
62685,3.71,4.0
62686,4.13,3.0
62687,3.48,3.0
62690,3.58,2.5
62691,3.45,5.0
62695,4.21,3.0
62696,3.79,4.0
62697,3.93,4.5
62698,4.01,4.0
62699,3.77,1.5
62700,3.41,3.0
62701,3.28,2.0
62704,4.04,4.0
62706,3.87,3.5
62707,3.13,5.0
62710,3.46,3.0
62712,4.18,4.0
62713,3.91,4.5
62714,3.89,5.0
62715,3.79,4.5
62718,3.73,4.0
62719,3.88,4.5
62720,3.6,4.5
62721,3.56,4.5
62722,3.83,3.0
62723,3.67,3.5
62724,3.83,4.5
62727,3.39,4.5
62728,3.76,4.0
62731,3.76,3.5
62732,3.57,4.0
62733,3.82,4.5
62734,3.95,4.5
62738,3.65,4.5
62741,3.69,3.5
62743,3.58,2.0
62747,3.32,3.0
62748,3.52,4.0
62749,3.71,3.0
62753,3.06,4.0
62754,4.35,5.0
62756,4.12,3.0
62757,2.99,1.0
62758,3.56,5.0
62759,2.58,1.0
62762,3.81,3.0
62763,3.26,3.0
62764,4.02,3.0
62765,3.94,5.0
62766,3.44,2.0
62768,3.77,4.0
62770,3.37,2.0
62773,3.79,5.0
62775,3.67,5.0
62779,4.29,5.0
62780,3.97,4.0
62781,4.09,5.0
62782,3.95,4.0
62783,4.43,5.0
62784,4.03,4.0
62785,3.96,5.0
62789,2.87,4.0
62791,3.99,5.0
62792,3.47,5.0
62793,3.69,5.0
62794,3.74,5.0
62795,3.37,5.0
62796,3.41,5.0
62800,3.27,3.0
62802,3.29,4.0
62803,3.02,4.0
62811,3.42,4.0
62815,3.9,3.0
62816,3.61,4.0
62817,3.08,5.0
62819,3.9,4.0
62820,3.49,4.0
62824,3.08,4.0
62826,3.21,4.0
62827,3.39,3.0
62828,2.96,3.0
62829,2.76,4.0
62831,2.84,3.0
62833,3.59,4.0
62834,3.71,4.0
62835,3.8,3.0
62836,4.01,4.0
62837,3.88,4.0
62839,4.1,3.0
62840,3.41,2.0
62841,3.63,4.0
62843,2.8,1.0
62845,3.15,3.0
62847,3.46,5.0
62848,3.34,4.0
62849,2.78,4.0
62850,3.63,4.0
62853,3.68,2.0
62854,3.75,5.0
62855,2.94,4.0
62856,3.46,5.0
62857,2.52,1.0
62860,3.26,3.0
62861,3.94,5.0
62862,3.39,5.0
62863,3.28,3.0
62864,3.52,4.0
62865,3.14,4.0
62867,3.7,1.0
62868,3.84,4.0
62869,4.31,5.0
62870,3.49,4.0
62871,3.6,4.0
62872,3.18,5.0
62873,3.93,4.0
62874,3.69,4.0
62875,4.25,4.0
62876,3.27,4.5
62877,3.95,3.5
62880,3.02,4.5
62882,3.23,4.0
62884,4.39,3.5
62888,3.67,4.5
62889,3.96,3.5
62891,3.8,4.5
62892,4.24,4.0
62893,3.51,3.0
62894,3.57,4.0
62895,3.35,4.0
62896,3.92,5.0
62898,4.01,4.5
62899,3.23,1.5
62900,3.74,3.0
62903,3.9,2.0
62904,3.36,2.5
62905,4.03,3.5
62906,4.26,3.5
62907,4.16,3.5
62908,3.62,1.0
62909,2.8,3.0
62911,4.35,4.0
62912,3.46,2.0
62913,4.25,4.5
62914,4.25,3.0
62915,4.09,3.5
62916,3.05,0.5
62918,3.02,1.0
62919,3.84,2.0
62920,3.55,1.0
62921,3.38,2.5
62923,3.1,1.0
62927,3.4,2.0
62929,3.38,0.5
62930,4.08,3.5
62933,3.79,3.0
62937,4.29,3.5
62940,4.29,4.5
62941,4.29,3.0
62943,4.28,4.0
62944,3.92,2.0
62945,4.24,3.5
62946,4.09,3.0
62948,4.16,3.5
62949,4.22,2.5
62950,4.12,4.0
62952,4.08,2.5
62953,3.93,3.5
62954,4.07,3.0
62955,4.19,4.5
62960,3.9,2.5
62961,3.85,3.0
62963,3.67,2.5
62964,3.39,2.5
62965,3.63,3.0
62967,3.78,3.5
62969,3.21,2.0
62970,3.09,1.0
62971,3.48,3.5
62972,4.06,4.0
62973,3.98,3.0
62974,4.03,4.0
62975,3.37,1.5
62976,4.09,4.5
62979,3.47,3.5
62980,3.96,4.0
62982,4.11,3.5
62983,3.94,4.0
62987,2.94,3.0
62989,4.15,4.5
62991,3.52,2.5
62992,3.63,3.0
62997,4.15,3.5
62999,3.77,3.5
63000,3.7,3.0
63002,3.08,4.0
63004,4.28,4.5
63005,3.73,2.0
63006,4.03,4.5
63007,3.4,1.5
63012,3.46,5.0
63013,4.04,3.5
63014,3.95,3.5
63016,3.27,4.5
63017,3.57,4.5
63023,3.8,4.0
63025,4.26,4.0
63027,4.19,3.5
63029,4.35,3.5
63030,3.91,3.5
63033,4.08,4.5
63035,3.89,3.0
63039,4.5,4.0
63041,4.31,4.5
63043,3.87,3.5
63045,4.18,4.0
63046,4.27,3.5
63047,4.33,3.5
63048,4.18,3.0
63051,4.35,3.0
63052,4.3,5.0
63053,4.16,4.5
63054,4.2,4.0
63059,3.6,4.0
63060,3.62,4.5
63064,3.44,3.5
63066,3.27,2.5
63067,3.55,3.5
63068,3.52,3.0
63069,2.98,3.5
63070,3.79,3.5
63071,4.22,4.5
63072,3.42,2.5
63074,4.04,3.0
63075,3.96,3.5
63076,3.49,3.0
63080,2.96,2.0
63082,3.69,4.5
63083,4.24,3.5
63086,3.6,4.5
63089,3.85,4.0
63090,3.43,4.5
63091,4.19,3.0
63093,3.86,3.5
63096,3.32,4.0
63097,3.55,3.0
63098,3.39,3.5
63099,3.72,3.5
63100,3.49,3.0
63101,3.66,3.0
63104,3.03,3.5
63106,3.66,2.0
63107,3.57,2.0
63108,3.75,4.5
63109,2.84,1.0
63111,3.16,3.0
63113,4.15,4.0
63114,3.92,4.0
63115,4.25,3.0
63116,3.3,0.5
63117,3.14,2.0
63121,3.59,5.0
63123,3.4,3.0
63124,4.04,3.5
63125,3.73,2.0
63126,3.66,4.0
63128,3.64,3.0
63129,4.04,3.5
63130,3.42,4.0
63132,4.04,4.0
63135,3.72,4.0
63138,3.74,4.0
63140,3.9,4.5
63141,3.74,4.0
63143,3.49,5.0
63144,3.86,4.5
63145,3.8,4.0
63147,4.35,4.0
63149,3.48,3.0
63150,4.33,4.0
63151,3.89,4.0
63152,3.83,5.0
63154,3.81,4.0
63156,4.09,3.0
63157,3.75,4.0
63162,3.95,4.0
63163,3.93,2.0
63165,3.89,3.0
63169,3.06,3.0
63170,3.21,2.0
63171,3.68,3.0
63173,4.15,5.0
63177,4.19,4.5
63180,4.5,3.0
63182,3.94,4.0
63184,4.34,4.0
63194,4.19,4.0
63195,3.67,4.0
63196,4.35,5.0
63198,3.74,2.0
63199,4.16,3.0
63200,3.97,5.0
63201,3.73,4.0
63203,3.73,3.0
63204,3.65,2.0
63205,4.07,2.0
63206,4.04,4.0
63207,3.74,4.0
63210,4.11,4.0
63214,4.02,3.0
63215,3.47,4.0
63217,4.19,4.0
63218,3.79,4.0
63219,3.97,5.0
63220,4.34,2.0
63221,4.29,3.0
63222,4.28,3.0
63225,3.96,3.0
63229,4.41,4.0
63232,4.07,5.0
63233,4.05,5.0
63234,4.04,3.0
63236,4.26,5.0
63237,4.36,3.0
63238,4.35,5.0
63239,3.98,4.0
63240,4.13,4.0
63243,3.92,5.0
63244,4.04,3.0
63245,4.11,3.0
63248,3.79,2.0
63252,3.81,3.0
63253,3.48,3.0
63254,3.93,5.0
63255,3.35,2.0
63256,3.29,3.0
63258,3.39,2.0
63260,3.52,1.0
63261,3.74,4.0
63262,3.92,2.0
63263,3.83,3.0
63264,3.63,4.0
63265,3.48,3.0
63267,3.74,3.0
63269,3.6,3.0
63270,4.09,4.0
63271,3.85,3.5
63272,3.77,5.0
63273,3.77,3.0
63274,4.08,3.0
63276,3.83,4.0
63278,3.68,4.0
63279,3.47,3.0
63280,3.63,4.0
63283,3.84,3.5
63284,4.02,3.5
63285,4.22,3.0
63287,4.07,4.0
63289,3.63,3.0
63291,4.02,4.0
63292,3.93,4.0
63293,3.89,3.0
63294,4.03,4.0
63295,3.87,4.0
63296,3.88,3.0
63298,3.61,3.0
63299,4.11,3.0
63300,4.16,5.0
63303,3.57,3.0
63305,4.03,3.0
63308,3.94,3.0
63311,4.0,4.0
63312,3.52,4.0
63313,3.6,4.0
63315,3.96,3.0
63316,3.53,3.0
63318,3.69,5.0
63319,3.55,5.0
63321,3.16,4.0
63322,3.72,1.0
63324,4.04,2.0
63325,2.82,3.0
63328,3.83,1.0
63329,3.96,4.0
63330,4.0,3.0
63331,3.87,3.0
63332,3.11,1.0
63334,3.82,3.0
63336,3.85,3.0
63337,3.62,4.0
63338,3.44,3.0
63341,3.52,2.0
63342,3.63,1.0
63343,3.57,1.0
63345,3.96,4.0
63347,3.85,2.0
63352,3.72,1.0
63356,3.93,3.0
63358,3.48,3.0
63359,3.76,3.0
63360,3.63,3.0
63363,4.1,5.0
63364,3.91,2.0
63367,3.47,1.0
63371,4.04,4.0
63372,4.05,2.0
63374,4.36,4.5
63375,4.07,4.0
63376,3.5,4.0
63377,3.5,4.0
63379,3.78,3.0
63380,3.16,4.0
63382,4.27,3.0
63384,3.06,4.0
63385,3.98,5.0
63387,4.25,2.0
63390,4.31,4.0
63391,3.46,3.0
63392,3.65,3.0
63393,3.97,3.0
63394,3.63,4.0
63396,4.05,5.0
63399,3.9,3.0
63405,3.34,4.0
63406,3.5,3.0
63408,4.15,4.0
63412,3.97,4.0
63413,4.45,4.0
63419,3.77,4.0
63421,3.17,2.0
63424,3.73,4.0
63426,4.07,3.0
63427,3.75,4.0
63429,3.95,4.0
63430,3.41,4.0
63431,3.92,4.0
63436,3.4,5.0
63437,3.94,4.0
63438,3.62,4.0
63439,3.62,3.0
63442,3.72,4.0
63443,4.0,4.0
63444,3.36,2.5
63445,4.16,3.5
63446,4.15,4.0
63448,4.31,3.5
63449,3.58,3.5
63451,3.79,4.0
63452,4.0,4.5
63453,4.09,3.5
63454,3.7,3.5
63458,4.03,3.5
63459,3.94,4.0
63460,3.82,4.5
63462,3.63,2.5
63463,4.35,3.5
63464,4.1,2.5
63465,3.58,4.0
63466,3.81,4.5
63470,3.47,2.5
63472,3.7,2.0
63473,3.59,4.0
63476,3.85,4.0
63477,3.64,2.0
63478,4.24,2.0
63479,3.61,4.5
63480,3.72,4.0
63483,3.01,3.5
63487,3.44,4.0
63489,3.93,4.5
63490,3.86,4.5
63491,3.88,4.0
63495,3.88,4.0
63496,3.13,4.5
63501,3.58,4.5
63503,3.49,4.5
63504,3.65,4.5
63505,4.09,4.5
63507,3.17,3.5
63509,3.93,5.0
63510,3.55,4.0
63512,3.96,5.0
63515,2.87,3.0
63518,3.87,4.0
63519,3.57,2.0
63520,4.09,5.0
63521,3.71,5.0
63522,3.03,3.0
63523,3.64,5.0
63526,3.4,5.0
63528,3.69,5.0
63530,3.87,4.0
63531,3.72,5.0
63532,3.23,1.0
63533,3.79,5.0
63535,3.27,4.0
63537,3.45,5.0
63542,3.29,3.0
63543,3.99,4.0
63544,3.73,4.0
63547,3.74,4.0
63549,4.18,5.0
63550,4.09,5.0
63551,3.78,5.0
63553,2.46,4.0
63555,3.72,4.0
63556,3.23,1.0
63559,3.42,2.0
63563,3.39,5.0
63566,3.6,2.0
63567,3.02,3.0
63568,3.88,3.0
63569,3.23,1.0
63570,3.13,2.0
63571,3.32,2.0
63574,4.06,3.0
63575,3.5,4.0
63578,2.87,2.5
63580,3.39,2.0
63581,4.09,3.5
63582,3.71,4.0
63583,3.84,3.0
63584,3.32,3.0
63585,3.89,2.5
63587,3.68,4.0
63588,3.87,2.0
63589,3.6,4.0
63590,3.74,3.0
63592,3.56,3.5
63593,3.75,4.0
63594,2.86,3.0
63597,4.06,3.5
63598,3.75,0.5
63599,3.74,3.5
63601,3.8,3.0
63602,3.94,0.5
63603,4.28,1.0
63604,3.93,0.5
63605,3.98,1.5
63607,3.47,4.0
63612,3.78,4.0
63614,2.64,4.0
63615,3.61,0.5
63616,3.1,3.5
63617,3.78,3.5
63618,2.94,3.0
63619,3.58,3.0
63620,3.88,4.0
63621,3.95,2.0
63622,3.55,3.5
63623,3.2,3.0
63624,3.4,2.5
63626,4.24,3.5
63627,3.82,3.0
63629,4.0,4.0
63630,2.67,2.5
63632,3.92,2.0
63633,3.77,0.5
63634,3.7,4.0
63638,4.37,2.0
63642,3.46,3.5
63643,3.48,0.5
63644,3.37,3.5
63645,2.81,2.5
63646,3.52,3.5
63647,3.5,4.0
63649,3.68,3.5
63650,4.06,3.5
63651,3.79,1.0
63652,3.91,4.0
63654,4.31,0.5
63656,3.91,2.5
63657,4.04,1.0
63658,3.91,2.5
63661,3.87,4.0
63663,3.16,5.0
63665,4.12,0.5
63666,3.48,4.0
63667,3.66,1.0
63668,3.9,3.5
63669,3.9,1.5
63670,3.6,4.0
63671,3.64,4.0
63672,3.76,3.5
63675,3.45,1.5
63676,3.1,3.5
63678,3.48,3.5
63680,3.86,2.0
63681,3.27,3.5
63682,3.09,4.5
63685,3.16,3.5
63686,3.69,4.0
63688,3.76,4.5
63689,4.09,3.0
63692,3.66,5.0
63693,3.23,3.5
63694,4.13,3.5
63697,3.01,3.0
63698,3.63,3.5
63700,2.95,4.0
63702,3.94,4.0
63703,3.77,4.0
63705,4.28,4.5
63706,3.96,4.0
63708,4.17,4.0
63709,3.96,4.5
63710,3.45,3.5
63716,3.77,3.5
63717,4.17,2.0
63720,3.46,3.5
63721,3.16,4.0
63722,3.91,4.5
63723,2.83,3.5
63726,3.89,4.0
63727,3.18,3.0
63728,3.43,3.0
63730,3.25,3.5
63731,3.86,3.0
63732,3.9,3.5
63733,3.31,2.5
63734,4.31,4.5
63735,3.65,4.5
63737,3.59,3.0
63738,3.78,4.0
63739,4.04,4.5
63740,3.92,4.5
63741,3.83,3.5
63744,3.71,4.0
63746,3.13,2.0
63747,4.1,3.0
63749,3.94,4.0
63750,2.97,2.0
63753,3.85,3.0
63754,3.46,4.0
63755,3.39,5.0
63756,4.53,4.0
63759,3.58,2.0
63762,3.72,3.0
63764,3.89,4.0
63769,4.23,4.0
63770,2.97,2.0
63771,3.7,4.0
63773,3.84,3.0
63774,3.96,4.0
63775,4.27,4.0
63776,4.01,5.0
63779,3.74,3.0
63781,3.82,3.0
63782,4.23,3.0
63784,4.28,5.0
63785,4.38,4.0
63786,3.98,2.0
63787,4.29,4.0
63789,3.81,3.0
63791,4.47,3.0
63792,4.2,5.0
63794,4.11,4.0
63795,3.22,1.0
63797,3.74,3.0
63798,3.16,3.0
63799,3.59,3.0
63800,3.86,5.0
63801,3.74,3.0
63802,3.81,5.0
63803,3.29,2.0
63805,3.38,2.0
63806,3.63,3.0
63807,3.79,3.0
63808,4.1,3.0
63810,3.23,4.0
63815,3.67,3.0
63816,3.8,4.0
63818,4.4,4.0
63819,4.0,5.0
63820,3.94,4.0
63822,3.81,4.0
63823,3.54,3.0
63824,4.1,4.0
63826,4.37,4.0
63827,3.53,3.0
63832,3.2,2.0
63833,3.64,4.0
63837,3.55,4.0
63839,3.52,2.0
63844,3.35,4.0
63846,2.95,2.0
63847,3.52,1.0
63848,3.32,2.0
63849,4.02,4.0
63851,2.61,2.0
63852,4.21,2.0
63853,3.21,2.0
63855,4.07,3.0
63860,2.45,2.0
63861,3.19,4.0
63862,4.14,4.0
63863,3.42,4.0
63864,3.87,3.0
63866,3.86,4.0
63867,3.97,4.0
63868,4.05,3.0
63869,3.56,3.0
63872,3.56,4.0
63873,4.29,4.0
63874,4.39,4.0
63875,3.39,3.0
63876,3.23,3.0
63877,3.42,5.0
63878,3.59,3.0
63879,4.15,1.0
63882,3.93,5.0
63883,3.58,4.0
63884,3.82,5.0
63885,3.72,3.0
63886,3.94,4.0
63888,3.44,2.0
63889,3.43,4.0
63892,3.69,3.0
63893,3.86,4.0
63894,3.61,2.0
63897,4.23,2.0
63899,3.27,4.0
63903,3.96,2.0
63904,3.21,5.0
63905,4.02,4.0
63906,3.32,4.0
63911,2.95,3.0
63912,2.8,5.0
63913,3.97,5.0
63916,3.62,4.0
63917,3.45,4.0
63920,2.97,4.0
63921,2.82,4.0
63923,3.36,4.0
63925,3.85,4.0
63928,4.22,3.0
63931,3.2,4.0
63932,4.53,5.0
63933,3.49,3.0
63934,3.87,4.0
63936,4.19,4.0
63937,3.65,5.0
63939,2.43,3.0
63940,3.57,4.0
63941,3.76,4.0
63945,3.49,4.0
63947,3.53,4.0
63949,3.5,5.0
63950,3.09,4.0
63951,3.94,4.0
63952,3.31,3.0
63953,3.95,4.0
63954,3.81,3.0
63955,4.24,3.0
63958,3.61,4.0
63959,3.34,4.0
63960,2.95,4.0
63962,3.41,4.0
63966,3.4,5.0
63967,3.97,3.0
63968,3.87,5.0
63971,4.29,4.0
63972,3.54,4.0
63973,3.1,4.0
63974,3.61,3.0
63976,3.17,5.0
63978,4.04,4.0
63979,3.27,3.0
63980,3.32,3.0
63982,2.93,3.0
63983,3.34,5.0
63985,3.46,4.0
